,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_loss,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,param_C,param_solver
103,0,24,0.0009973526000976562,2.78041453115716e-07,0.0,0.0,0.01,,42,"{'alpha': 0.01, 'random_state': 42, 'solver': 'svd'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,svd
104,0,24,0.0003989219665527344,0.0004885776326209085,0.0,0.0,0.01,,42,"{'alpha': 0.01, 'random_state': 42, 'solver': 'cholesky'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,cholesky
105,0,24,0.0009973526000976562,9.536743164062499e-08,0.0,0.0,0.01,,42,"{'alpha': 0.01, 'random_state': 42, 'solver': 'lsqr'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,lsqr
106,0,24,0.0025929927825927733,0.0004885776326209085,0.0005983352661132812,0.0004885387067869067,0.01,,42,"{'alpha': 0.01, 'random_state': 42, 'solver': 'sparse_cg'}",0.75,1.0,0.8333333333333334,0.33333333333333337,1.0,0.7833333333333334,0.2449489742783178,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sparse_cg
107,0,24,0.001994752883911133,1.1680077279964343e-07,0.0007977485656738281,0.00039887429708787493,0.01,,42,"{'alpha': 0.01, 'random_state': 42, 'solver': 'sag'}",0.75,1.0,0.8333333333333334,0.33333333333333337,1.0,0.7833333333333334,0.2449489742783178,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sag
108,0,24,0.0009973526000976562,1.784161275279017e-07,0.0,0.0,0.01,,42,"{'alpha': 0.01, 'random_state': 42, 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,saga
109,0,24,0.0007977962493896484,0.00039889816388262293,0.0,0.0,0.1,,42,"{'alpha': 0.1, 'random_state': 42, 'solver': 'svd'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,svd
110,0,24,0.0007979393005371094,0.0003989698924769098,0.0,0.0,0.1,,42,"{'alpha': 0.1, 'random_state': 42, 'solver': 'cholesky'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,cholesky
111,0,24,0.0005983829498291016,0.0004885776558898482,0.0,0.0,0.1,,42,"{'alpha': 0.1, 'random_state': 42, 'solver': 'lsqr'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,lsqr
112,0,24,0.0027924537658691405,0.00039892199505124864,0.0003989696502685547,0.0004886360853561638,0.1,,42,"{'alpha': 0.1, 'random_state': 42, 'solver': 'sparse_cg'}",0.75,1.0,0.8333333333333334,0.33333333333333337,1.0,0.7833333333333334,0.2449489742783178,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sparse_cg
113,0,24,0.0019945621490478514,0.0006308264087680043,0.0005985260009765625,0.0004886944333937081,0.1,,42,"{'alpha': 0.1, 'random_state': 42, 'solver': 'sag'}",0.75,1.0,0.8333333333333334,0.33333333333333337,1.0,0.7833333333333334,0.2449489742783178,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sag
114,0,24,0.000997304916381836,2.132480599880018e-07,0.0,0.0,0.1,,42,"{'alpha': 0.1, 'random_state': 42, 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,saga
115,0,24,0.0005983829498291016,0.0004885776558898482,0.0,0.0,1.0,,42,"{'alpha': 1.0, 'random_state': 42, 'solver': 'svd'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,svd
116,0,24,0.000997304916381836,2.132480599880018e-07,0.0,0.0,1.0,,42,"{'alpha': 1.0, 'random_state': 42, 'solver': 'cholesky'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,cholesky
117,0,24,0.0003989219665527344,0.0004885776326209085,0.0,0.0,1.0,,42,"{'alpha': 1.0, 'random_state': 42, 'solver': 'lsqr'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,lsqr
118,0,24,0.0027924537658691405,0.0003988027964603534,0.0005984783172607421,0.0004886555075578522,1.0,,42,"{'alpha': 1.0, 'random_state': 42, 'solver': 'sparse_cg'}",1.0,1.0,0.8333333333333334,0.33333333333333337,1.0,0.8333333333333334,0.2581988897471611,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sparse_cg
119,0,24,0.001795196533203125,0.0003989458475937594,0.0007979393005371094,0.00039896966451610907,1.0,,42,"{'alpha': 1.0, 'random_state': 42, 'solver': 'sag'}",1.0,1.0,0.8333333333333334,0.33333333333333337,1.0,0.8333333333333334,0.2581988897471611,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sag
120,0,24,0.000997304916381836,3.371747880871523e-07,0.0,0.0,1.0,,42,"{'alpha': 1.0, 'random_state': 42, 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,saga
121,0,24,0.0005984783172607421,0.0004886555075578522,0.0,0.0,10.0,,42,"{'alpha': 10.0, 'random_state': 42, 'solver': 'svd'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,svd
122,0,24,0.0005983829498291016,0.0004885776558898482,0.0,0.0,10.0,,42,"{'alpha': 10.0, 'random_state': 42, 'solver': 'cholesky'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,cholesky
123,0,24,0.0007980823516845703,0.00039904400702615904,0.0,0.0,10.0,,42,"{'alpha': 10.0, 'random_state': 42, 'solver': 'lsqr'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,lsqr
124,0,24,0.0021938800811767576,0.00039877918623819613,0.0005983352661132812,0.0004885390791194743,10.0,,42,"{'alpha': 10.0, 'random_state': 42, 'solver': 'sparse_cg'}",1.0,1.0,0.5,0.33333333333333337,1.0,0.7666666666666667,0.29059326290271154,21,1.0,0.9285714285714286,0.9166666666666667,0.9375,0.9444444444444444,0.9454365079365079,0.02882110921891655,RidgeClassifier,,sparse_cg
125,0,24,0.0019946575164794924,2.7804145311571603e-07,0.0,0.0,10.0,,42,"{'alpha': 10.0, 'random_state': 42, 'solver': 'sag'}",1.0,1.0,0.5,0.33333333333333337,1.0,0.7666666666666667,0.29059326290271154,21,1.0,0.9285714285714286,0.9166666666666667,0.9375,0.9444444444444444,0.9454365079365079,0.02882110921891655,RidgeClassifier,,sag
126,0,24,0.000997304916381836,2.611744678045111e-07,0.0,0.0,10.0,,42,"{'alpha': 10.0, 'random_state': 42, 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,saga
127,0,24,0.0005983829498291016,0.0004885776558898482,0.0,0.0,100.0,,42,"{'alpha': 100.0, 'random_state': 42, 'solver': 'svd'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,svd
128,0,24,0.0005983829498291016,0.0004885776558898482,0.0,0.0,100.0,,42,"{'alpha': 100.0, 'random_state': 42, 'solver': 'cholesky'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,cholesky
129,0,24,0.000997304916381836,1.5078914929239175e-07,0.0,0.0,100.0,,42,"{'alpha': 100.0, 'random_state': 42, 'solver': 'lsqr'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,lsqr
130,0,24,0.001994609832763672,6.217195897295617e-07,0.0005985736846923828,0.0004887334677845756,100.0,,42,"{'alpha': 100.0, 'random_state': 42, 'solver': 'sparse_cg'}",0.5,0.5,0.5,0.5,1.0,0.6,0.2,36,0.75,0.5,0.5,0.5,0.8333333333333333,0.6166666666666666,0.14529663145135577,RidgeClassifier,,sparse_cg
131,0,24,0.00139617919921875,0.0004887140533336281,0.0005992412567138672,0.0004892801799254791,100.0,,42,"{'alpha': 100.0, 'random_state': 42, 'solver': 'sag'}",0.5,0.5,0.5,0.5,1.0,0.6,0.2,36,0.75,0.5,0.5,0.5,0.8333333333333333,0.6166666666666666,0.14529663145135577,RidgeClassifier,,sag
132,0,24,0.000997018814086914,7.136645101116069e-07,0.0,0.0,100.0,,42,"{'alpha': 100.0, 'random_state': 42, 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,saga
133,0,24,0.00019941329956054687,0.00039882659912109374,0.0,0.0,1000.0,,42,"{'alpha': 1000.0, 'random_state': 42, 'solver': 'svd'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,svd
134,0,24,0.0009975910186767578,4.1019083342755444e-07,0.0,0.0,1000.0,,42,"{'alpha': 1000.0, 'random_state': 42, 'solver': 'cholesky'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,cholesky
135,0,24,0.0007978439331054688,0.00039892273601190573,0.0,0.0,1000.0,,42,"{'alpha': 1000.0, 'random_state': 42, 'solver': 'lsqr'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,lsqr
136,0,24,0.0017951488494873046,0.0003985644920010188,0.000598287582397461,0.000488499912832466,1000.0,,42,"{'alpha': 1000.0, 'random_state': 42, 'solver': 'sparse_cg'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,39,0.5,0.5,0.5,0.5,0.5,0.5,0.0,RidgeClassifier,,sparse_cg
137,0,24,0.0014005661010742187,0.000485385109393702,0.0005984306335449219,0.0004886166205017064,1000.0,,42,"{'alpha': 1000.0, 'random_state': 42, 'solver': 'sag'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,39,0.5,0.5,0.5,0.5,0.5,0.5,0.0,RidgeClassifier,,sag
138,0,24,0.0009972572326660157,9.536743164062499e-08,0.0,0.0,1000.0,,42,"{'alpha': 1000.0, 'random_state': 42, 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,saga
139,0,24,0.0009974002838134765,7.008046367978606e-07,0.0,0.0,10000.0,,42,"{'alpha': 10000.0, 'random_state': 42, 'solver': 'svd'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,svd
140,0,24,0.00019941329956054687,0.0003988265991210938,0.0,0.0,10000.0,,42,"{'alpha': 10000.0, 'random_state': 42, 'solver': 'cholesky'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,cholesky
141,0,24,0.0009975910186767578,5.091227651611e-07,0.0,0.0,10000.0,,42,"{'alpha': 10000.0, 'random_state': 42, 'solver': 'lsqr'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,lsqr
142,0,24,0.0013962745666503905,0.00048824712980535074,0.000996875762939453,4.862803948967729e-07,10000.0,,42,"{'alpha': 10000.0, 'random_state': 42, 'solver': 'sparse_cg'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,39,0.5,0.5,0.5,0.5,0.5,0.5,0.0,RidgeClassifier,,sparse_cg
143,0,24,0.00159149169921875,0.00048540592640944287,0.000997018814086914,3.504023183989303e-07,10000.0,,42,"{'alpha': 10000.0, 'random_state': 42, 'solver': 'sag'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,39,0.5,0.5,0.5,0.5,0.5,0.5,0.0,RidgeClassifier,,sag
144,0,24,0.0005984306335449219,0.0004886166205017064,0.0,0.0,10000.0,,42,"{'alpha': 10000.0, 'random_state': 42, 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,saga
145,0,24,0.0003989696502685547,0.0004886360853561638,0.0,0.0,100000.0,,42,"{'alpha': 100000.0, 'random_state': 42, 'solver': 'svd'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,svd
146,0,24,0.0009974002838134765,1.1680077279964343e-07,0.0,0.0,100000.0,,42,"{'alpha': 100000.0, 'random_state': 42, 'solver': 'cholesky'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,cholesky
147,0,24,0.00039887428283691406,0.0004885192380524391,0.0,0.0,100000.0,,42,"{'alpha': 100000.0, 'random_state': 42, 'solver': 'lsqr'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,lsqr
148,0,24,0.0017952442169189454,0.00039908889872717533,0.0005984306335449219,0.0004886165972346223,100000.0,,42,"{'alpha': 100000.0, 'random_state': 42, 'solver': 'sparse_cg'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,39,0.5,0.5,0.5,0.5,0.5,0.5,0.0,RidgeClassifier,,sparse_cg
149,0,24,0.0015955448150634765,0.0004884608318481088,0.000399017333984375,0.0004886944333937081,100000.0,,42,"{'alpha': 100000.0, 'random_state': 42, 'solver': 'sag'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,39,0.5,0.5,0.5,0.5,0.5,0.5,0.0,RidgeClassifier,,sag
150,0,24,0.0009974002838134765,1.9073486328124998e-07,0.0,0.0,100000.0,,42,"{'alpha': 100000.0, 'random_state': 42, 'solver': 'saga'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RidgeClassifier,,saga
151,1,72,0.001994466781616211,1.1680077279964343e-07,0.0005984306335449219,0.000488616573967537,100000.0,,42,"{'alpha': 100000.0, 'random_state': 42, 'solver': 'sag'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,39,0.5,0.5,0.5,0.5,0.5,0.5,0.0,RidgeClassifier,,sag
152,1,72,0.001994895935058594,4.6231077741778654e-07,0.00039873123168945315,0.0004883441241955847,1000.0,,42,"{'alpha': 1000.0, 'random_state': 42, 'solver': 'sag'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,39,0.5,0.5,0.5,0.5,0.5,0.5,0.0,RidgeClassifier,,sag
153,1,72,0.001994752883911133,1.1680077279964342e-07,0.0005983352661132812,0.0004885387067869067,1000.0,,42,"{'alpha': 1000.0, 'random_state': 42, 'solver': 'sparse_cg'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,39,0.5,0.5,0.5,0.5,0.5,0.5,0.0,RidgeClassifier,,sparse_cg
154,1,72,0.0017950057983398438,0.0003989696930112163,0.0007982254028320312,0.00039911301474974807,10000.0,,42,"{'alpha': 10000.0, 'random_state': 42, 'solver': 'sparse_cg'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,39,0.5,0.5,0.5,0.5,0.5,0.5,0.0,RidgeClassifier,,sparse_cg
155,1,72,0.0019945621490478514,1.2516771042381682e-05,0.0005953788757324218,0.0004861898494738544,10000.0,,42,"{'alpha': 10000.0, 'random_state': 42, 'solver': 'sag'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,39,0.5,0.5,0.5,0.5,0.5,0.5,0.0,RidgeClassifier,,sag
156,1,72,0.001994800567626953,1.784161275279017e-07,0.000598287582397461,0.0004884997964692403,100000.0,,42,"{'alpha': 100000.0, 'random_state': 42, 'solver': 'sparse_cg'}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,39,0.5,0.5,0.5,0.5,0.5,0.5,0.0,RidgeClassifier,,sparse_cg
157,1,72,0.0019960403442382812,6.668904776400409e-06,0.0005979061126708985,0.00048825015214894744,100.0,,42,"{'alpha': 100.0, 'random_state': 42, 'solver': 'sag'}",0.5625,0.75,0.5,0.6,0.5,0.5825,0.09205976319760985,38,0.6818181818181819,0.6363636363636364,0.5,0.6666666666666666,0.5227272727272727,0.6015151515151516,0.07539306245227109,RidgeClassifier,,sag
158,1,72,0.002397298812866211,0.0004852664484714594,0.0007937908172607422,0.00039699397123898756,100.0,,42,"{'alpha': 100.0, 'random_state': 42, 'solver': 'sparse_cg'}",0.625,0.875,0.5,0.6,0.5,0.62,0.1372953021774598,35,0.7045454545454546,0.7272727272727273,0.5,0.6666666666666666,0.5227272727272727,0.6242424242424243,0.09445119621520424,RidgeClassifier,,sparse_cg
159,1,72,0.0029935359954833983,6.339244702473381e-06,0.0005978584289550781,0.0004882155314565539,10.0,,42,"{'alpha': 10.0, 'random_state': 42, 'solver': 'sparse_cg'}",0.6458333333333334,0.875,0.5,0.5333333333333333,0.8333333333333333,0.6775,0.15269795894728475,23,0.8863636363636364,0.9545454545454546,0.8888888888888888,0.9583333333333333,0.8577922077922078,0.9091847041847043,0.04011756563139936,RidgeClassifier,,sparse_cg
160,1,72,0.0017941951751708984,0.00039880513403006327,0.0008014678955078125,0.0004007933777739295,10.0,,42,"{'alpha': 10.0, 'random_state': 42, 'solver': 'sag'}",0.6458333333333334,0.875,0.5,0.5333333333333333,0.8333333333333333,0.6775,0.15269795894728475,23,0.8863636363636364,0.9545454545454546,0.8611111111111112,0.9583333333333333,0.8577922077922078,0.9036291486291486,0.04425364302693602,RidgeClassifier,,sag
161,1,72,0.0029918670654296873,4.370284743266907e-07,0.0009972095489501954,6.14361702286011e-07,0.0001,,42,"{'alpha': 0.0001, 'random_state': 42, 'solver': 'sparse_cg'}",0.6458333333333334,0.825,0.5,0.5333333333333333,0.8333333333333333,0.6674999999999999,0.14059397805975424,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sparse_cg
162,1,72,0.002590513229370117,0.0004914358243224085,0.0005981922149658203,0.0004884219525686784,0.0001,,42,"{'alpha': 0.0001, 'random_state': 42, 'solver': 'sag'}",0.6458333333333334,0.825,0.5,0.5333333333333333,0.8333333333333333,0.6674999999999999,0.14059397805975424,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sag
163,1,72,0.003198099136352539,0.00039610812505284026,0.0005974292755126954,0.0004878008796660892,0.1,,42,"{'alpha': 0.1, 'random_state': 42, 'solver': 'sparse_cg'}",0.6458333333333334,0.825,0.5,0.5333333333333333,0.8333333333333333,0.6674999999999999,0.14059397805975424,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sparse_cg
164,1,72,0.003191518783569336,0.00039907935560379754,0.0006037712097167969,0.0004930701565109362,0.01,,42,"{'alpha': 0.01, 'random_state': 42, 'solver': 'sparse_cg'}",0.6458333333333334,0.825,0.5,0.5333333333333333,0.8333333333333333,0.6674999999999999,0.14059397805975424,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sparse_cg
165,1,72,0.0022133827209472657,0.00040674759099721026,0.0005989551544189453,0.0004890488341299868,0.01,,42,"{'alpha': 0.01, 'random_state': 42, 'solver': 'sag'}",0.6458333333333334,0.825,0.5,0.5333333333333333,0.8333333333333333,0.6674999999999999,0.14059397805975424,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sag
166,1,72,0.00278620719909668,0.00039379198814622635,0.0005979061126708985,0.0004881903770569265,0.001,,42,"{'alpha': 0.001, 'random_state': 42, 'solver': 'sparse_cg'}",0.6458333333333334,0.825,0.5,0.5333333333333333,0.8333333333333333,0.6674999999999999,0.14059397805975424,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sparse_cg
167,1,72,0.0025909423828125,0.0004868488096895782,0.0005957603454589844,0.0004867104086169634,0.001,,42,"{'alpha': 0.001, 'random_state': 42, 'solver': 'sag'}",0.6458333333333334,0.825,0.5,0.5333333333333333,0.8333333333333333,0.6674999999999999,0.14059397805975424,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sag
168,1,72,0.0023932456970214844,0.000488616573967537,0.0005985260009765625,0.0004886944566570864,0.1,,42,"{'alpha': 0.1, 'random_state': 42, 'solver': 'sag'}",0.6458333333333334,0.875,0.5,0.5333333333333333,0.8333333333333333,0.6775,0.15269795894728475,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sag
169,1,72,0.0019943714141845703,2.611744678045111e-07,0.0006007671356201172,0.0004905436256172878,1.0,,42,"{'alpha': 1.0, 'random_state': 42, 'solver': 'sag'}",0.6458333333333334,0.875,0.5,0.5333333333333333,0.8333333333333333,0.6775,0.15269795894728475,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sag
170,1,72,0.0029917240142822267,2.7804145311571603e-07,0.0001994609832763672,0.00039892196655273444,1.0,,42,"{'alpha': 1.0, 'random_state': 42, 'solver': 'sparse_cg'}",0.6458333333333334,0.825,0.5,0.5333333333333333,0.8333333333333333,0.6674999999999999,0.14059397805975424,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sparse_cg
171,2,216,0.004786443710327148,0.0007462764375828913,0.0006000041961669922,0.000489906812637322,0.0001,,42,"{'alpha': 0.0001, 'random_state': 42, 'solver': 'sag'}",0.7478354978354977,0.8488888888888888,0.766304347826087,0.752463054187192,0.7952488687782806,0.7821481315031893,0.037243909943088745,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sag
172,2,216,0.003989028930664063,9.5367431640625e-08,0.0001994609832763672,0.0003989219665527344,0.0001,,42,"{'alpha': 0.0001, 'random_state': 42, 'solver': 'sparse_cg'}",0.7478354978354977,0.8488888888888888,0.766304347826087,0.752463054187192,0.7952488687782806,0.7821481315031893,0.037243909943088745,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sparse_cg
173,2,216,0.003989076614379883,1.1680077279964342e-07,0.0005984783172607421,0.0004886555075578522,0.1,,42,"{'alpha': 0.1, 'random_state': 42, 'solver': 'sparse_cg'}",0.7478354978354977,0.8488888888888888,0.766304347826087,0.752463054187192,0.7952488687782806,0.7821481315031893,0.037243909943088745,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sparse_cg
174,2,216,0.0029912948608398437,1.9073486328124998e-07,0.0007984161376953125,0.00039920815428192054,1.0,,42,"{'alpha': 1.0, 'random_state': 42, 'solver': 'sag'}",0.7467532467532467,0.8488888888888888,0.766304347826087,0.7697044334975369,0.7952488687782806,0.785379957148808,0.035305533550064876,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sag
175,2,216,0.0029915809631347657,5.56082906231432e-07,0.0005985260009765625,0.0004886944566570864,10.0,,42,"{'alpha': 10.0, 'random_state': 42, 'solver': 'sparse_cg'}",0.7240259740259741,0.8488888888888888,0.766304347826087,0.7881773399014779,0.7658371040723981,0.7786467309429652,0.0408035324641682,19,0.8532738095238095,0.8976539589442817,0.8567787971457694,0.8869339879978178,0.8611417539988969,0.8711564615221151,0.01776428187975055,RidgeClassifier,,sparse_cg
176,2,216,0.004387617111206055,0.0004885192380524391,0.0007982254028320312,0.00039911272990091057,0.1,,42,"{'alpha': 0.1, 'random_state': 42, 'solver': 'sag'}",0.7478354978354977,0.8488888888888888,0.766304347826087,0.752463054187192,0.7952488687782806,0.7821481315031893,0.037243909943088745,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sag
177,2,216,0.0025929927825927733,0.0004885776326209085,0.0003989696502685547,0.0004886360388238481,10.0,,42,"{'alpha': 10.0, 'random_state': 42, 'solver': 'sag'}",0.7467532467532467,0.8211111111111111,0.766304347826087,0.7881773399014779,0.7658371040723981,0.7776366299328641,0.025387279748955566,20,0.8532738095238095,0.8895894428152493,0.8534294451725645,0.8805237315875614,0.8543849972421401,0.866240285268265,0.01563326561075233,RidgeClassifier,,sag
178,3,648,0.004388046264648437,0.0004887528395952576,0.0007979869842529297,0.0003989935313048969,0.1,,42,"{'alpha': 0.1, 'random_state': 42, 'solver': 'sparse_cg'}",0.7561224489795919,0.8430379746835444,0.7824283559577678,0.7993670886075949,0.8535714285714285,0.8069054593599855,0.03665553468143408,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sparse_cg
179,3,648,0.009772539138793945,0.00039931005295217877,0.00039920806884765627,0.0004889280581915708,0.1,,42,"{'alpha': 0.1, 'random_state': 42, 'solver': 'sag'}",0.7561224489795919,0.8430379746835444,0.7824283559577678,0.7993670886075949,0.8535714285714285,0.8069054593599855,0.03665553468143408,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sag
180,3,648,0.006782341003417969,0.0003985551302894019,0.00039854049682617185,0.00048811052269455126,1.0,,42,"{'alpha': 1.0, 'random_state': 42, 'solver': 'sag'}",0.7521683673469388,0.8430379746835444,0.7662141779788839,0.7856962025316456,0.8433673469387756,0.7980968138959577,0.03833752452246247,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RidgeClassifier,,sag
